"FileName","Churn","IssueId","CommitId"
"","1","","ea84e826b7d4f09ba87b07c60fd5f44ab787c639"
"","18","","2f2d62af19ceaa78fb1295a254334759d61fbe45"
"yixing/requirements.txt","4","","54887b6755682a4fc13ca4ec49560047c8b168e0"
"12306login/run.py","9","","5cd50a7fe0df08495fc29901bcb3d7681ec78e83"
".idea/inspectionProfiles/profiles_settings.xml","0","","009b989a6468e49e0622ef4b58c2b1b78b380c8d"
"","7","","020500ca124475590e6e89657b595e60d257e9ac"
"config/getCookie.py","2","#537","663b07303cb9b5ee75f2e28262b0da469073a9f9"
"","10","","7ff3ac6d13f7878a7c7ee2fabcf3883272f90ad3"
"","2","","3708c4d84bf53c028de95903e7b6377252ac19f1"
"","10","","264f88a5650b87acdac459bd7ece0300d6c68bce"
"","1","","399f9b6626110f929c2f84105950d67c488b9d40"
"","5","","75da2b8c341b2948a91241b26614dda1b0fabb1c"
"","6","","6d7728b5a13875cd16e903ddcc22565a0ca2023e"
"","175","","ad55d8f709af8cc67f5cce7ca11fb5727003d0b5"
"","22","","7f711d02a69da1e04d66a680a9390d1a9b7185ec"
"verify/mlearn_for_image.py","20","","5fd9b8f8c9915e1b09eef414028886b14f431b05"
"","92","","d0d552a5af7152651e9a524fa73c6b4bb414b698"
"12306login/.idea/12306login.iml","11","","5cd50a7fe0df08495fc29901bcb3d7681ec78e83"
"12306login/.idea/codeStyleSettings.xml","11","","5cd50a7fe0df08495fc29901bcb3d7681ec78e83"
"12306login/myException/balanceException.py","2","","5cd50a7fe0df08495fc29901bcb3d7681ec78e83"
"12306login/init/__init__.py","0","","5cd50a7fe0df08495fc29901bcb3d7681ec78e83"
".idea/markdown-navigator.xml","72","","c7ca1507325939830c320cd7c25d9f127f69857c"
"","72","","0d4846e9baf6c82d1f7a68ddd383b2b9c69d2ff7"
"station_name.txt","2","","a495af88346a0d794493c6030f6a6207debb5824"
"","2","","9d70f8352d024daba2e364bbef7ba72963090440"
"","2","","1fa45c26b6d8da917b3c792d21a4ca771f59dacf"
"","2","","ebe3c721c1eb8ed8d3ab6eac467c44bff50dfc1f"
"","2","","2465d61554850a310732f14a006dc36e0ee9502e"
"","2","","3a5ef7e4058a34797eecd0e7d6cae56d47c60253"
".gitignore","1","","7fa578762b9f7cdbd7bd9d4862ac68035cbb48ca"
"","1","","808c30208865ee23521c812057449456766b7d1a"
"","1","","94e141429324c989f2b1d77dbd6dcc116dc119ed"
"","2","","a3d4fed532b8abea7d60e6ec35b0861796bd7bdd"
"","1","","01d54be85a733a9a5bcc91839929f347a5a3ce85"
"","1","","133606f1701b85a55d971c220e24c94d1561edaa"
"","1","","982ede537398a1c89786825c590a1ed2e680a557"
"","1","","f3a0135d939907941c29b4c634b20e2c34f014d2"
"","1","","9d82578d3a46394c39933215ba2068a1ce66f02a"
"","2","","150a2440fe96365e797dbf4f5dab44f06f74a5de"
"inter/LoginAysnSuggest.py","20","","b4c6c4f85888eb3ef1eb205b087037183fd24489"
"12306login/agency/agency_tools.py","77","","072bca48c2f7936f3e20f38abd939d02fea00a0b"
"myUrllib/httpUtils.py","23","","0cfefe239d4c544ff5929c3ef057de770ace8042"
"","16","","3708c4d84bf53c028de95903e7b6377252ac19f1"
"","4","","5fd9b8f8c9915e1b09eef414028886b14f431b05"
"","4","","399f9b6626110f929c2f84105950d67c488b9d40"
"","23","","0bb941364b9f831bcfb7026d80f087ef102cf276"
"","5","","75da2b8c341b2948a91241b26614dda1b0fabb1c"
"","5","","ad55d8f709af8cc67f5cce7ca11fb5727003d0b5"
"","1","","f86f4877cc31d250fa913262207b0734731c00a5"
"","7","","499f0fbda7e86a0f5433ea0fc51a1285e315f4d7"
"","2","","8a68530f38eb8109d0cd7c07552e85af1b535680"
"","7","","7f711d02a69da1e04d66a680a9390d1a9b7185ec"
"","1","","bd30d7e4570f33223aae11f37095025149da03e4"
"","1","","986db2386c577fbcd31b596bc634701d325a4642"
"","2","#253","ccde952432d5dd1f25f46c2ff01a8ff5ded52cf8"
"","5","","e2c645f7f724fd1f11044aceda2848f1af90d3bb"
"","2","","e736b0fd23f51046f454989ed5b34bbeac830861"
"","9","","ad8066972bafdd23890cb989d89c6d4e9cad8e0f"
"","7","","a9cf9c6c6ca7000b55ce914dc13f4c411d55a949"
"","2","","ac69e2c9e04e64fe60c7751cd37b9bd0ddcad293"
"","9","","fa85652febd8e7a58dfedee82aa6dc35aefbc238"
"","1","","46b6a72577ae7c51604dc52e5a53d5c7efee71c5"
"","7","","cf2e8f8ef68db2e7b0a0f6da20e9e6de00039631"
"","16","","c9de32463a7eb1a21dc097a64bd16ff6fcbbf1b0"
"","2","","b88834cdfc7be976ae5e1c5fab4eb57d3e3e76bf"
"","23","","7d263baa5694aa1737b68c2a1452e37156df048b"
"","3","","f07ec4d332c0411c1c826404b9e596b18377480a"
"","17","","520c8a528d4c6edfc512d98fb06823b5b0ea7e99"
"","5","","bd1a0fcaa371b5321ea2d9e8091d5e2fc08aed91"
"","9","","004b82831dbdbd2abcca0d37b22e67d80a04e7c0"
"","30","","f0fea7cba7e213df4c7c94ddf4b3b61c3d8dc5db"
"","1","","c1ce4e44692b8440ccbb577e77375e36f3f85509"
"","5","","01d54be85a733a9a5bcc91839929f347a5a3ce85"
"","19","","133606f1701b85a55d971c220e24c94d1561edaa"
"","38","","829ec1163e50fb60a1121c910be34ce717394616"
"","3","","7d402239735fa994acc5c998436fa0661b7291b5"
"","53","","34456df15140dc7602a16b30d3e45df8ec2777e9"
"","20","","d2148925250a9e259c1eb9312342f9366a859735"
"","20","","235b0000c9f9bb12f7bb571419d16289e4a9e8a1"
"","110","","aa6d628c8294ec401eeb311e29419d659ddd5f53"
"","54","","4430cd6ff871f1cdffc968a8e3e290a3e1b6c477"
"myUrllib/myurllib2.py","63","","43799d3b565d2a3798b2d7d618fcb6616774c44d"
"","12","","501fd388bd52729fa88ffa61cdef69958972925d"
"yixing/config/ticket_config.yaml","6","","9c55556a3cc1c79a918ac879b47782bc752b61d5"
"","15","","42704fe911ec77d9627ae8ba65ba02399455f05a"
"","8","","5bbc55ca4f6f8abc759eabe56575e3a170eec4c5"
"","24","","f3a0135d939907941c29b4c634b20e2c34f014d2"
"","31","","54887b6755682a4fc13ca4ec49560047c8b168e0"
"yixing/myUrllib/12306test.py","10","","54887b6755682a4fc13ca4ec49560047c8b168e0"
"12306login/agency/__init__.py","0","","072bca48c2f7936f3e20f38abd939d02fea00a0b"
"agency/agency_tools.py","2","","8458017498b05fdfe78f003e26e04b02bf0c6402"
"","19","","89ae08d130131ce06a7f4ab905b3750087783bd9"
"","44","","ad8066972bafdd23890cb989d89c6d4e9cad8e0f"
"","15","","ce0b5cff84c433cba621601645f129332f687bc3"
"","12","","9c95cc03c1522d086fff2e136ad6829275842209"
"","2","","d7f48500715245963ce8770fd6cf00e916b1780e"
"","6","","1dee0ad03362d1c8a34bb77471218aee00691c20"
"12306login/agency/proxy_list","900","","072bca48c2f7936f3e20f38abd939d02fea00a0b"
"12306login/myUrllib/__init__.py","0","","5cd50a7fe0df08495fc29901bcb3d7681ec78e83"
".idea/vcs.xml","6","","c7ca1507325939830c320cd7c25d9f127f69857c"
"","6","","020500ca124475590e6e89657b595e60d257e9ac"
".idea/modules.xml","8","","c7ca1507325939830c320cd7c25d9f127f69857c"
"","8","","020500ca124475590e6e89657b595e60d257e9ac"
"myUrllib/MySocketUtils.py","2","#253","ccde952432d5dd1f25f46c2ff01a8ff5ded52cf8"
"yixing/.idea/inspectionProfiles/profiles_settings.xml","7","","e9a532fc2258542c11ecfa88a4e0d6cfb2d7e2e1"
"yixing/12306.py","108","","54887b6755682a4fc13ca4ec49560047c8b168e0"
"","101","","c00aa9693558193fb9798dc044373f3dc44b29ee"
"inter/GetPassCodeNewOrderAndLogin.py","2","","04a2716b8e88e0b9bc67569b926730d42f0a9ae1"
"","3","","632c77388c3846bc20d82b5de29073a841eb8fb8"
"","3","","2a7c84f210e9e46a16f9ee72508d0d044af71356"
"","39","#253","ccde952432d5dd1f25f46c2ff01a8ff5ded52cf8"
"","4","","e2c645f7f724fd1f11044aceda2848f1af90d3bb"
"","2","","8458017498b05fdfe78f003e26e04b02bf0c6402"
"","7","","89ae08d130131ce06a7f4ab905b3750087783bd9"
"","2","","ad8066972bafdd23890cb989d89c6d4e9cad8e0f"
"","4","","e6ce310eca63bf0652101ef1e8509f179b785e62"
"","2","","0cc85766a4778167542f3ab90f6739937099a37b"
"","2","","806be00d3dd7baacade348dc1c4702571a34bae8"
"","18","","01f728c47e212c9091c334f3ee0348653ff526dc"
"","4","","b88834cdfc7be976ae5e1c5fab4eb57d3e3e76bf"
"inter/ConfirmSingleForQueue.py","1","","39e777e7e36939241e2742ef1e0659cebae4d74a"
"","3","","808c30208865ee23521c812057449456766b7d1a"
"","2","","271beb01700070e0342fc35588f4492fb881c49a"
"proxy_list","400","","0db5c26040a84eeb69283ba255fe5b21f17d3290"
"","0","","c5af54f8c4bc95fb46c7c730d81cec636a2b3874"
"Dockerfile37","74","","93c6db471ce520f383bd854a971d76386911a896"
"","2","","1d48e51a6b5b751a7f3204761e941a6aeec2f289"
"","6","","eab46652b182ac6fdd3ebb87cc89a8efb3c9b96a"
"","2","","e907e968f2141b3e2fd958c65c12cb7d89e28329"
"","6","","9c39e3dc7502eabd507ac0e41db8531d89d0cc28"
"","6","","9bceae4798a33b71ef7c6d2a6d3791e7145b8a3b"
"","53","","7ff3ac6d13f7878a7c7ee2fabcf3883272f90ad3"
"inter/GetSuccessRate.py","41","","808c30208865ee23521c812057449456766b7d1a"
"inter/CheckUser.py","4","","399f9b6626110f929c2f84105950d67c488b9d40"
"","7","","9b97c0e6b95181a3dd979252036e186fed53ed7c"
"","2","","7a26f8447a7d6b9fbeead349f2377fb26461b760"
"","8","","bd30d7e4570f33223aae11f37095025149da03e4"
"","3","","a78683bad29e67af19b16cb497b627c31eea1ce2"
"","2","","cfebf48646f9cd75eb447a0ce3ed87064d7ac30d"
"","31","","fa85652febd8e7a58dfedee82aa6dc35aefbc238"
"","2","","0e6f2ceee2c4e588ec491202fc59a43249270158"
"","2","","2465d61554850a310732f14a006dc36e0ee9502e"
"","9","","c9de32463a7eb1a21dc097a64bd16ff6fcbbf1b0"
"yixing/myException/PassengerUserException.py","2","","54887b6755682a4fc13ca4ec49560047c8b168e0"
".idea/codeStyleSettings.xml","3","","0d4846e9baf6c82d1f7a68ddd383b2b9c69d2ff7"
"12306login/init/login.py","102","","072bca48c2f7936f3e20f38abd939d02fea00a0b"
"","12","","c43dc1bab4b9ab423837ed5f2dcbe91c9d083930"
"","176","","5cd50a7fe0df08495fc29901bcb3d7681ec78e83"
"config/pushbearConf.py","4","","689e018f543529783d26a1067ef6f19f9f864d95"
"","10","","808c30208865ee23521c812057449456766b7d1a"
"","2","","ae91368a261558ef4d572d825161fc011797c045"
"","22","","e736b0fd23f51046f454989ed5b34bbeac830861"
"","2","","3da74df99c8c1548ff90a9a488c19e9253d71c7c"
"","26","","1c5ba95ff879154e9e8d75a6e54b3a02099be5a5"
"","0","","bc88a9e067c67a6efc68d8e349d1a8206773da21"
".idea/markdown-navigator/profiles_settings.xml","3","","c7ca1507325939830c320cd7c25d9f127f69857c"
"","3","","0d4846e9baf6c82d1f7a68ddd383b2b9c69d2ff7"
"yixing/tiket.py","140","","54887b6755682a4fc13ca4ec49560047c8b168e0"
"","42","","c00aa9693558193fb9798dc044373f3dc44b29ee"
"inter/ConfirmHB.py","5","","dba8fe0a5394eff5477a93c148bbddaef240eb88"
"","4","","8a68530f38eb8109d0cd7c07552e85af1b535680"
"","43","","808c30208865ee23521c812057449456766b7d1a"
"init/SelectTicketInfoFast.py","11","","009b989a6468e49e0622ef4b58c2b1b78b380c8d"
"Dockerfile","17","","9fa568e93b84a16ac043d518cd9bf593963580f1"
"","2","","7518d21c60ec6c9af19ed4672f38817c7184aca0"
"","3","","9b11f95715dea618efcab743e88742b9b508a154"
"","2","","de76b2c8aba972129d860993a084bf266857fbc6"
"","2","","806be00d3dd7baacade348dc1c4702571a34bae8"
"","13","","8bd487201aa8342d42cbee93eaf07b350c6ced3a"
"yixing/.idea/misc.xml","33","","e9a532fc2258542c11ecfa88a4e0d6cfb2d7e2e1"
"filter_cdn_list","747","","88a19416bcfbbd625db04b381adf2b7a00e0b704"
"","564","","4973de33c2c38ad6f0e8b3dbacff7d92201cf3e3"
"utils/__init__.py","0","","ba618e1c43790793f9f723c45ef6e6c73f3325c1"
"","0","","978ca34df22d9120eccc9dbfe1d2befab98c69c5"
"yixing/myUrllib/myurllib2.py","14","","54887b6755682a4fc13ca4ec49560047c8b168e0"
"Update.md","4","","5fd9b8f8c9915e1b09eef414028886b14f431b05"
"","5","","399f9b6626110f929c2f84105950d67c488b9d40"
"","3","","dba8fe0a5394eff5477a93c148bbddaef240eb88"
"","4","","7a26f8447a7d6b9fbeead349f2377fb26461b760"
"","5","","6d9ebc9b8acf78c55c93127396ed63583abe7353"
"","5","","28c3b37cbe823c4fbb4c51d11c820eb085fbfe7e"
"","6","","808c30208865ee23521c812057449456766b7d1a"
"","5","#288","c5c9450ef58b56998510b9cedec21e6edadc3461"
"","3","","bd30d7e4570f33223aae11f37095025149da03e4"
"","3","","fd2f691ce3a539c460ecbabc79f4f7af8591f43b"
"","3","","8a39a1753c92bec88d3a80b8da41562b6b1f2980"
"","2","","6e78ccdb6eade427d878dd94d4e80acd5a2bb8d9"
"","6","","e736b0fd23f51046f454989ed5b34bbeac830861"
"","3","","c68cc016e04259d2bba36d96bc74377df071e66e"
"","1","","ad8066972bafdd23890cb989d89c6d4e9cad8e0f"
"","2","","4d07e5369a27b689ade0997efe5ec354c279154c"
"","5","","57f223126e4bc3be9f41c6b66a725ae561c12332"
"","5","","cf2e8f8ef68db2e7b0a0f6da20e9e6de00039631"
"","7","","2f2d62af19ceaa78fb1295a254334759d61fbe45"
"","4","","a24fe57901d77d527b05e5765990410bce75291f"
